Date,Close
2015-01-02,79.77892303466797
2015-01-05,80.10513305664062
2015-01-06,80.43135070800781
2015-01-07,80.53789520263672
2015-01-08,80.27822875976562
2015-01-09,80.49127197265625
2015-01-12,80.64440155029297
2015-01-13,80.71766662597656
2015-01-14,80.85748291015625
2015-01-15,81.27690124511719
2015-01-16,80.82413482666016
2015-01-20,81.01058959960938
2015-01-21,80.97724914550781
2015-01-22,80.93734741210938
2015-01-23,81.41001892089844
2015-01-26,81.39004516601562
2015-01-27,81.44994354248047
2015-01-28,82.00255584716797
2015-01-29,81.8094711303711
2015-01-30,82.48189544677734
2015-02-02,82.55864715576172
2015-02-03,81.89108276367188
2015-02-04,82.00460052490234
2015-02-05,81.7442626953125
2015-02-06,80.8897705078125
2015-02-09,80.94315338134766
2015-02-10,80.72285461425781
2015-02-11,80.7762680053711
2015-02-12,80.98319244384766
2015-02-13,80.66276550292969
2015-02-17,80.2889175415039
2015-02-18,80.57593536376953
2015-02-19,80.56266021728516
2015-02-20,80.68281555175781
2015-02-23,80.9565200805664
2015-02-24,81.4838638305664
2015-02-25,81.55729675292969
2015-02-26,81.11674499511719
2015-02-27,81.310302734375
2015-03-02,80.60546875
2015-03-03,80.55863189697266
2015-03-04,80.50505828857422
2015-03-05,80.6121826171875
2015-03-06,79.75537109375
2015-03-09,80.07666015625
2015-03-10,80.203857421875
2015-03-12,80.5318374633789
2015-03-13,80.30425262451172
2015-03-16,80.38459777832031
2015-03-17,80.51850128173828
2015-03-18,81.50909423828125
2015-03-19,81.09413146972656
2015-03-20,81.32170867919922
2015-03-24,81.62960815429688
2015-03-25,81.36186981201172
2015-03-26,80.85982513427734
2015-03-27,81.18113708496094
2015-03-31,81.46894836425781
2015-04-01,81.70323181152344
2015-04-02,81.5689697265625
2015-04-06,81.6763687133789
2015-04-07,81.9716567993164
2015-04-08,81.94483184814453
2015-04-09,81.5286865234375
2015-04-10,81.64279174804688
2015-04-13,81.6159439086914
2015-04-14,81.80389404296875
2015-04-15,81.85758972167969
2015-04-16,81.81057739257812
2015-04-17,82.0321044921875
2015-04-20,81.83741760253906
2015-04-21,81.81726837158203
2015-04-22,81.28707885742188
2015-04-23,81.4951400756836
2015-04-24,81.64945220947266
2015-04-27,81.589111328125
2015-04-28,81.10584259033203
2015-04-29,80.43463134765625
2015-04-30,80.5018081665039
2015-05-01,80.05758666992188
2015-05-04,79.80182647705078
2015-05-05,79.66719055175781
2015-05-06,79.32398223876953
2015-05-07,79.64031219482422
2015-05-08,80.09795379638672
2015-05-11,79.29032897949219
2015-05-12,79.17587280273438
2015-05-13,79.10191345214844
2015-05-14,79.37108612060547
2015-05-15,79.92298126220703
2015-05-18,79.31050872802734
2015-05-19,78.88646697998047
2015-05-20,78.98070526123047
2015-05-21,79.35763549804688
2015-05-22,79.30378723144531
2015-05-26,79.65376281738281
2015-05-27,79.73451232910156
2015-05-28,79.56625366210938
2015-05-29,79.5999526977539
2015-06-01,79.15380859375
2015-06-02,78.74885559082031
2015-06-03,78.24270629882812
2015-06-04,78.64763641357422
2015-06-05,78.24942016601562
2015-06-08,78.19540405273438
2015-06-09,77.84446716308594
2015-06-10,77.63525390625
2015-06-11,78.32366943359375
2015-06-12,78.1886215209961
2015-06-15,78.17518615722656
2015-06-16,78.37086486816406
2015-06-17,78.36416625976562
2015-06-18,78.22241973876953
2015-06-19,78.64085388183594
2015-06-22,78.0199203491211
2015-06-24,78.06038665771484
2015-06-25,77.9322280883789
2015-06-26,77.57450866699219
2015-06-30,78.10092163085938
