Date,Close
2015-01-02,72.3001708984375
2015-01-05,70.51326751708984
2015-01-06,69.5434799194336
2015-01-07,70.29949188232422
2015-01-08,71.99471282958984
2015-01-09,71.4525375366211
2015-01-12,71.12419891357422
2015-01-13,71.04019165039062
2015-01-14,70.89508056640625
2015-01-15,70.38346099853516
2015-01-16,71.23872375488281
2015-01-20,71.33035278320312
2015-01-21,71.57471466064453
2015-01-22,72.23907470703125
2015-01-23,71.44490051269531
2015-01-26,71.57471466064453
2015-01-27,71.36853790283203
2015-01-28,70.34529113769531
2015-01-29,71.58999633789062
2015-01-30,71.08599090576172
2015-02-02,72.47578430175781
2015-02-03,73.20887756347656
2015-02-04,73.19361877441406
2015-02-05,74.1252212524414
2015-02-06,74.1405029296875
2015-02-09,73.93431854248047
2015-02-10,74.10994720458984
2015-02-11,73.85796356201172
2015-02-12,74.66741180419922
2015-02-13,75.03396606445312
2015-02-17,74.98049926757812
2015-02-18,75.17140197753906
2015-02-19,75.16378021240234
2015-02-20,75.97321319580078
2015-02-23,75.7899398803711
2015-02-24,75.96559143066406
2015-02-25,76.17939758300781
2015-02-26,75.83576965332031
2015-02-27,75.49214172363281
2015-03-02,76.02664184570312
2015-03-03,76.11064147949219
2015-03-04,74.98812866210938
2015-03-05,75.690673828125
2015-03-06,74.65978240966797
2015-03-09,75.36227416992188
2015-03-10,73.86558532714844
2015-03-11,73.45326232910156
2015-03-12,74.89649963378906
2015-03-13,74.57576751708984
2015-03-16,75.66012573242188
2015-03-17,75.41577911376953
2015-03-18,76.2175521850586
2015-03-19,75.8815689086914
2015-03-20,75.24014282226562
2015-03-23,74.7590560913086
2015-03-24,74.53760528564453
2015-03-25,73.6899185180664
2015-03-26,73.71286010742188
2015-03-27,74.24626922607422
2015-03-30,75.12887573242188
2015-03-31,74.5532455444336
2015-04-01,74.0774154663086
2015-04-02,74.14649963378906
2015-04-06,75.02911376953125
2015-04-07,75.167236328125
2015-04-08,74.64537048339844
2015-04-09,74.66072082519531
2015-04-10,74.86027526855469
2015-04-13,75.2440185546875
2015-04-14,76.35685729980469
2015-04-15,76.01150512695312
2015-04-16,75.39751434326172
2015-04-17,73.57856750488281
2015-04-20,74.4611587524414
2015-04-21,72.4656982421875
2015-04-22,72.48104095458984
2015-04-23,72.68829345703125
2015-04-24,72.62688446044922
2015-04-27,72.88018798828125
2015-04-28,73.03364562988281
2015-04-29,72.5501480102539
2015-04-30,71.82102966308594
2015-05-01,72.94921112060547
2015-05-04,73.38671112060547
2015-05-05,72.74201202392578
2015-05-06,72.80342102050781
2015-05-07,72.92620849609375
2015-05-08,73.61693572998047
2015-05-11,73.50948333740234
2015-05-12,73.38671112060547
2015-05-13,73.51715087890625
2015-05-14,74.79886627197266
2015-05-15,74.53792572021484
2015-05-18,74.39978790283203
2015-05-19,74.19255828857422
2015-05-20,74.20020294189453
2015-05-21,74.83724212646484
2015-05-22,74.35371398925781
2015-05-26,73.20249938964844
2015-05-27,73.81648254394531
2015-05-28,73.32527923583984
2015-05-29,72.01290893554688
2015-06-01,71.97451782226562
2015-06-02,72.611572265625
2015-06-03,72.97225952148438
2015-06-04,71.72128295898438
2015-06-05,71.55242919921875
2015-06-08,71.04586029052734
2015-06-09,71.16866302490234
2015-06-10,72.59619903564453
2015-06-11,72.78038024902344
2015-06-12,71.91312408447266
2015-06-15,71.09193420410156
2015-06-16,71.11495208740234
2015-06-17,71.06887817382812
2015-06-18,71.78268432617188
2015-06-19,71.26844024658203
2015-06-22,71.95915985107422
2015-06-23,71.6214828491211
2015-06-24,72.2738265991211
2015-06-25,71.30683898925781
2015-06-26,71.58069610595703
2015-06-29,70.55461120605469
2015-06-30,70.81690216064453
2015-07-01,72.08218383789062
2015-07-02,72.05904388427734
2015-07-06,71.84303283691406
2015-07-07,72.39080047607422
2015-07-08,70.9249267578125
2015-07-09,70.87092590332031
2015-07-10,71.42639923095703
2015-07-13,72.32135772705078
2015-07-14,72.55281829833984
2015-07-15,72.03592681884766
2015-07-16,72.22107696533203
2015-07-17,71.76586151123047
2015-07-20,72.10533142089844
2015-07-21,71.10237884521484
2015-07-22,69.11187744140625
2015-07-23,68.9729995727539
2015-07-24,68.10118865966797
2015-07-27,67.32197570800781
2015-07-28,68.46381378173828
2015-07-29,68.92670440673828
2015-07-30,68.88042449951172
2015-07-31,69.0270004272461
2015-08-03,68.40206909179688
2015-08-04,68.15518951416016
2015-08-05,69.11958312988281
2015-08-06,68.83414459228516
2015-08-07,68.8958511352539
2015-08-10,70.50057220458984
2015-08-11,68.83414459228516
2015-08-12,68.92670440673828
2015-08-13,68.99617004394531
2015-08-14,69.25074768066406
2015-08-17,69.46675872802734
2015-08-18,69.38189697265625
2015-08-19,68.54866790771484
2015-08-20,67.43768310546875
2015-08-21,65.74809265136719
2015-08-24,63.41041946411133
2015-08-25,61.790252685546875
2015-08-26,64.23592376708984
2015-08-27,65.43949127197266
2015-08-28,65.6246566772461
2015-08-31,65.21575164794922
2015-09-01,63.140357971191406
2015-09-02,63.79616928100586
2015-09-03,64.22821044921875
2015-09-04,63.078670501708984
2015-09-08,64.93026733398438
2015-09-09,64.45967102050781
2015-09-10,64.35165405273438
2015-09-11,64.4828109741211
2015-09-14,63.74987030029297
2015-09-15,65.16173553466797
2015-09-16,66.16471862792969
2015-09-17,66.0103988647461
2015-09-18,65.40863800048828
2015-09-21,65.01514434814453
2015-09-22,64.45967102050781
2015-09-23,64.1973648071289
2015-09-24,63.942745208740234
2015-09-25,63.5955810546875
2015-09-28,62.55481719970703
2015-09-29,63.17615509033203
2015-09-30,63.92955017089844
2015-10-01,63.339256286621094
2015-10-02,64.29458618164062
2015-10-05,66.50817108154297
2015-10-06,66.50043487548828
2015-10-07,67.0829086303711
2015-10-08,68.10038757324219
2015-10-09,68.0848617553711
2015-10-12,68.04600524902344
2015-10-13,67.20719146728516
2015-10-14,65.98779296875
2015-10-15,66.446044921875
2015-10-16,65.49071502685547
2015-10-19,65.281005859375
2015-10-20,66.11983489990234
2015-10-21,66.446044921875
2015-10-22,69.53727722167969
2015-10-23,70.36053466796875
2015-10-26,70.46928405761719
2015-10-27,70.3528060913086
2015-10-28,71.5566635131836
2015-10-29,71.39354705810547
2015-10-30,71.40911102294922
2015-11-02,72.6207275390625
2015-11-03,72.24016571044922
2015-11-04,72.17804718017578
2015-11-05,72.31005859375
2015-11-06,71.93726348876953
2015-11-09,70.98191833496094
2015-11-10,71.20716094970703
2015-11-11,70.943115234375
2015-11-12,69.68486785888672
2015-11-13,69.4440689086914
2015-11-16,70.74114990234375
2015-11-17,69.97998046875
2015-11-18,71.16056060791016
2015-11-19,71.8285140991211
2015-11-20,72.6518325805664
2015-11-23,72.4809341430664
2015-11-24,72.53531646728516
2015-11-25,72.53531646728516
2015-11-27,72.38772583007812
2015-11-30,72.99357604980469
2015-12-01,73.13334655761719
2015-12-02,72.52754211425781
2015-12-03,71.73531341552734
2015-12-04,73.25761413574219
2015-12-07,72.5430679321289
2015-12-08,71.68093872070312
2015-12-09,71.75862884521484
2015-12-10,72.45765686035156
2015-12-11,71.03628540039062
2015-12-14,72.1469497680664
2015-12-15,71.64212036132812
2015-12-16,72.98577880859375
2015-12-17,71.88289642333984
2015-12-18,70.61688995361328
2015-12-21,71.33142852783203
2015-12-22,72.09258270263672
2015-12-23,73.17219543457031
2015-12-24,73.11002349853516
2015-12-28,72.79937744140625
2015-12-29,73.63533020019531
2015-12-30,72.80720520019531
2015-12-31,72.40875244140625
2016-01-04,71.14306640625
2016-01-05,70.10397338867188
2016-01-06,68.37734985351562
2016-01-07,66.19760131835938
2016-01-08,65.64286804199219
2016-01-11,64.99443817138672
2016-01-12,65.46319580078125
2016-01-13,64.43970489501953
2016-01-14,64.71318817138672
2016-01-15,63.47873306274414
2016-01-19,63.82251739501953
2016-01-20,63.54905700683594
2016-01-21,63.79127883911133
2016-01-22,64.189697265625
2016-01-25,63.3225212097168
2016-01-26,65.86945343017578
2016-01-27,67.35386657714844
2016-01-28,69.34613800048828
2016-01-29,70.36958312988281
2016-02-01,70.25241088867188
2016-02-02,69.22113800048828
2016-02-03,70.29930877685547
2016-02-04,71.45558166503906
2016-02-05,70.63523864746094
2016-02-08,70.51805114746094
2016-02-09,70.59618377685547
2016-02-10,70.64305877685547
2016-02-11,70.00240325927734
2016-02-12,71.7837142944336
2016-02-16,73.08064270019531
2016-02-17,74.16663360595703
2016-02-18,74.66663360595703
2016-02-19,74.8932113647461
2016-02-22,75.33853149414062
2016-02-23,74.02598571777344
2016-02-24,73.60408782958984
2016-02-25,74.2056884765625
2016-02-26,74.16663360595703
2016-02-29,73.63533020019531
2016-03-01,75.65885925292969
2016-03-02,75.7994613647461
2016-03-03,75.44790649414062
2016-03-04,76.35418701171875
2016-03-07,76.39324951171875
2016-03-08,75.86197662353516
2016-03-09,75.69007873535156
2016-03-10,75.83074951171875
2016-03-11,76.69796752929688
2016-03-14,76.59638977050781
2016-03-15,76.54950714111328
2016-03-16,76.81511688232422
2016-03-17,78.65895080566406
2016-03-18,79.15900421142578
2016-03-21,79.49491882324219
2016-03-22,79.90899658203125
2016-03-23,79.76835632324219
2016-03-24,79.21367645263672
2016-03-28,79.22147369384766
2016-03-29,79.6613998413086
2016-03-30,80.6197280883789
2016-03-31,80.47049713134766
2016-04-01,81.25602722167969
2016-04-04,80.6511459350586
2016-04-05,79.9677505493164
2016-04-06,80.68257141113281
2016-04-07,80.56474304199219
2016-04-08,81.07534790039062
2016-04-11,80.9810791015625
2016-04-12,81.99440002441406
2016-04-13,82.45789337158203
2016-04-14,82.42647552490234
2016-04-15,82.38722229003906
2016-04-18,82.71711730957031
2016-04-19,83.00775909423828
2016-04-20,81.97087860107422
2016-04-21,82.1436996459961
2016-04-22,82.21436309814453
2016-04-25,82.0729751586914
2016-04-26,82.8113784790039
2016-04-27,82.86638641357422
2016-04-28,82.1436996459961
2016-04-29,82.10441589355469
2016-05-02,82.45789337158203
2016-05-03,82.06512451171875
2016-05-04,81.32670593261719
2016-05-05,81.03607940673828
2016-05-06,81.84516906738281
2016-05-09,81.76660919189453
2016-05-10,82.74852752685547
2016-05-11,81.91587829589844
2016-05-12,82.11227416992188
2016-05-13,80.89466857910156
2016-05-16,81.93160247802734
2016-05-17,81.56238555908203
2016-05-18,81.1539077758789
2016-05-19,80.72183227539062
2016-05-20,81.02033996582031
2016-05-23,81.09892272949219
2016-05-24,82.41078186035156
2016-05-25,82.59143829345703
2016-05-26,82.68568420410156
2016-05-27,82.74852752685547
2016-05-31,83.29058837890625
2016-06-01,83.8168716430664
2016-06-02,84.14679718017578
2016-06-03,84.21748352050781
2016-06-06,84.64954376220703
2016-06-07,85.25440216064453
2016-06-08,85.92998504638672
2016-06-09,85.46649932861328
2016-06-10,84.90876007080078
2016-06-13,82.97635650634766
2016-06-14,83.03134155273438
2016-06-15,82.62285614013672
2016-06-16,82.7249755859375
2016-06-17,83.45552062988281
2016-06-20,83.84043884277344
2016-06-21,83.32198333740234
2016-06-22,83.10990142822266
2016-06-23,83.91114044189453
2016-06-24,79.88133239746094
2016-06-27,77.5325698852539
2016-06-28,79.41262817382812
2016-06-29,80.43163299560547
2016-06-30,82.28010559082031
2016-07-01,82.7935562133789
2016-07-05,82.0826187133789
2016-07-06,83.07793426513672
2016-07-07,83.6703872680664
2016-07-08,85.59784698486328
2016-07-11,86.11129760742188
2016-07-12,86.9091567993164
2016-07-13,87.35942077636719
2016-07-14,87.72281646728516
2016-07-15,87.8570785522461
2016-07-18,87.41473388671875
2016-07-19,87.77018737792969
2016-07-20,90.2269058227539
2016-07-21,90.05313110351562
2016-07-22,90.51128387451172
2016-07-25,90.69295501708984
2016-07-26,91.55400848388672
2016-07-27,91.43551635742188
2016-07-28,91.1274185180664
2016-07-29,91.15904235839844
2016-08-01,91.19062805175781
2016-08-02,90.90626525878906
2016-08-03,90.96153259277344
2016-08-04,91.34862518310547
2016-08-05,92.2965316772461
2016-08-08,92.78630828857422
2016-08-09,93.27606964111328
2016-08-10,93.05487060546875
2016-08-11,93.90803527832031
2016-08-12,93.9159164428711
2016-08-15,94.22399139404297
2016-08-16,93.49726867675781
2016-08-17,93.99491119384766
2016-08-18,93.98702239990234
2016-08-19,94.50838470458984
2016-08-22,94.59528350830078
2016-08-23,94.61893463134766
2016-08-24,94.42146301269531
2016-08-25,94.31879425048828
2016-08-26,94.50047302246094
2016-08-29,95.1798324584961
2016-08-30,94.92704010009766
2016-08-31,93.88430786132812
2016-09-01,94.50838470458984
2016-09-02,95.67747497558594
2016-09-06,94.65056610107422
2016-09-07,94.524169921875
2016-09-08,94.01862335205078
2016-09-09,91.45921325683594
2016-09-12,93.02327728271484
2016-09-13,91.38810729980469
2016-09-14,91.7278060913086
2016-09-15,92.69940185546875
2016-09-16,91.7830581665039
2016-09-19,92.5493392944336
2016-09-20,93.52886199951172
2016-09-21,94.0501937866211
2016-09-22,94.54786682128906
2016-09-23,93.06275939941406
2016-09-26,92.99960327148438
2016-09-27,94.0028076171875
2016-09-28,95.32130432128906
2016-09-29,94.55086517333984
2016-09-30,95.1863021850586
2016-10-03,95.22599029541016
2016-10-04,94.56672668457031
2016-10-05,94.7335433959961
2016-10-06,94.96389770507812
2016-10-07,93.0893783569336
2016-10-10,92.46192169189453
2016-10-11,91.37374877929688
2016-10-12,92.77169799804688
2016-10-13,92.00916290283203
2016-10-14,92.04887390136719
2016-10-17,92.19185638427734
2016-10-18,91.40553283691406
2016-10-19,91.91385650634766
2016-10-20,89.9758071899414
2016-10-21,89.80107879638672
2016-10-24,89.82491302490234
2016-10-25,88.83206939697266
2016-10-26,90.05522918701172
2016-10-27,90.007568359375
2016-10-28,90.42060852050781
2016-10-31,90.20616149902344
2016-11-01,89.05447387695312
2016-11-02,90.0870132446289
2016-11-03,90.1982192993164
2016-11-04,90.56360626220703
2016-11-07,93.05760955810547
2016-11-08,93.5182876586914
2016-11-09,96.22682189941406
2016-11-10,97.89478302001953
2016-11-11,98.41900634765625
2016-11-14,98.10128784179688
2016-11-15,99.26091766357422
2016-11-16,98.94322204589844
2016-11-17,98.56196594238281
2016-11-18,98.4587173461914
2016-11-21,98.07746124267578
2016-11-22,98.83995819091797
2016-11-23,99.23710632324219
2016-11-25,99.8963394165039
2016-11-28,99.18150329589844
2016-11-29,99.76927185058594
2016-11-30,99.427734375
2016-12-01,99.52304077148438
2016-12-02,99.443603515625
2016-12-05,100.1664047241211
2016-12-06,100.4682388305664
2016-12-07,101.61199951171875
2016-12-08,100.6985855102539
2016-12-09,100.88920593261719
2016-12-12,100.86538696289062
2016-12-13,100.20611572265625
2016-12-14,98.6175765991211
2016-12-15,99.34037780761719
2016-12-16,99.2212142944336
2016-12-19,100.04724884033203
2016-12-20,100.0154800415039
2016-12-21,99.04644775390625
2016-12-22,99.00677490234375
2016-12-23,99.16561889648438
2016-12-27,99.4515609741211
2016-12-28,97.91858673095703
2016-12-29,97.79882049560547
2016-12-30,97.77485656738281
2017-01-03,97.82278442382812
2017-01-04,98.19803619384766
2017-01-05,97.09620666503906
2017-01-06,98.1102066040039
2017-01-09,97.63115692138672
2017-01-10,97.8626937866211
2017-01-11,98.3337631225586
2017-01-12,97.89462280273438
2017-01-13,98.51742553710938
2017-01-17,98.06230926513672
2017-01-18,98.73299407958984
2017-01-19,98.50142669677734
2017-01-20,98.79683685302734
2017-01-23,99.04437255859375
2017-01-24,101.44760131835938
2017-01-25,102.65325927734375
2017-01-26,102.36579132080078
2017-01-27,102.88478088378906
2017-01-30,102.82888793945312
2017-01-31,101.55938720703125
2017-02-01,101.30387878417969
2017-02-02,101.38373565673828
2017-02-03,101.56739044189453
2017-02-06,101.6312484741211
2017-02-07,101.351806640625
2017-02-08,101.49549865722656
2017-02-09,101.6072769165039
2017-02-10,102.19813537597656
2017-02-13,103.29197692871094
2017-02-14,103.47561645507812
2017-02-15,103.60334777832031
2017-02-16,104.00257110595703
2017-02-17,104.04251098632812
2017-02-21,104.122314453125
2017-02-22,103.89078521728516
2017-02-23,104.13033294677734
2017-02-24,105.13632202148438
2017-02-27,105.29601287841797
2017-02-28,105.3998031616211
2017-03-01,107.72318267822266
2017-03-02,107.18030548095703
2017-03-03,107.25212860107422
2017-03-06,107.10044860839844
2017-03-07,106.9088134765625
2017-03-08,106.89286804199219
2017-03-09,106.15032958984375
2017-03-10,107.00464630126953
2017-03-13,107.2042465209961
2017-03-14,106.38187408447266
2017-03-15,108.15438079833984
2017-03-16,107.37191009521484
2017-03-17,108.18630981445312
2017-03-20,107.96273803710938
2017-03-21,106.5735092163086
2017-03-22,106.86891174316406
2017-03-23,106.54155731201172
2017-03-24,106.0066146850586
2017-03-27,105.1043930053711
2017-03-28,106.11837768554688
2017-03-29,105.86967468261719
2017-03-30,106.39918518066406
2017-03-31,106.28685760498047
2017-04-03,105.57276916503906
2017-04-04,105.59687805175781
2017-04-05,105.15555572509766
2017-04-06,105.60485076904297
2017-04-07,105.69312286376953
2017-04-10,106.10233306884766
2017-04-11,106.5596923828125
2017-04-12,105.00313568115234
2017-04-13,104.44149780273438
2017-04-17,105.40430450439453
2017-04-18,106.22268676757812
2017-04-19,106.00607299804688
2017-04-20,107.97984313964844
2017-04-21,108.2125015258789
2017-04-24,112.13593292236328
2017-04-25,111.73480987548828
2017-04-26,111.63851165771484
2017-04-27,111.86316680908203
2017-04-28,110.79605865478516
